x-coord,y-coord,z-coord
517427.89,7695544.30,-240.00
517423.45,7695585.50,-240.00
517423.02,7695589.43,-240.00
517422.98,7695589.86,-240.00
517417.94,7695634.35,-240.00
517417.34,7695639.86,-240.00
517416.54,7695646.76,-240.00
517411.35,7695689.86,-240.00
517409.63,7695703.67,-240.00
517404.90,7695739.86,-240.00
517401.95,7695761.35,-240.00
517397.80,7695789.86,-240.00
517392.97,7695820.33,-240.00
517389.72,7695839.86,-240.00
517381.81,7695881.49,-240.00
517380.18,7695889.86,-240.00
517373.45,7695919.25,-240.00
517368.76,7695939.86,-240.00
517367.00,7695946.30,-240.00
517355.23,7695989.86,-240.00
517346.89,7696016.41,-240.00
517339.65,7696039.86,-240.00
517323.45,7696086.85,-240.00
517322.40,7696089.86,-240.00
517309.29,7696125.70,-240.00
517304.06,7696139.86,-240.00
517295.62,7696162.03,-240.00
517284.96,7696189.86,-240.00
517281.74,7696198.15,-240.00
517273.45,7696219.28,-240.00
517267.71,7696234.12,-240.00
517265.50,7696239.86,-240.00
517253.80,7696270.21,-240.00
517246.16,7696289.86,-240.00
517240.00,7696306.41,-240.00
517227.30,7696339.86,-240.00
517226.31,7696342.72,-240.00
517223.45,7696350.88,-240.00
517213.53,7696379.95,-240.00
517210.07,7696389.86,-240.00
517204.55,7696408.75,-240.00
517195.50,7696439.86,-240.00
517188.24,7696475.07,-240.00
517185.06,7696489.86,-240.00
517180.51,7696532.79,-240.00
517179.60,7696539.86,-240.00
517178.90,7696584.40,-240.00
517178.63,7696589.86,-240.00
517178.69,7696595.10,-240.00
517180.76,7696639.86,-240.00
517181.17,7696647.58,-240.00
517184.71,7696689.86,-240.00
517185.71,7696702.13,-240.00
517189.74,7696739.86,-240.00
517191.59,7696758.01,-240.00
517195.50,7696789.86,-240.00
517198.44,7696814.86,-240.00
517201.81,7696839.86,-240.00
517206.07,7696872.48,-240.00
517208.58,7696889.86,-240.00
517214.29,7696930.70,-240.00
517215.68,7696939.86,-240.00
517222.87,7696989.28,-240.00
517222.96,7696989.86,-240.00
517223.45,7696993.15,-240.00
517230.37,7697039.86,-240.00
517231.48,7697047.90,-240.00
517237.58,7697089.86,-240.00
517241.95,7697121.35,-240.00
517244.45,7697139.86,-240.00
517247.74,7697165.56,-240.00
517250.93,7697189.86,-240.00
517253.28,7697210.02,-240.00
517257.07,7697239.86,-240.00
517261.82,7697278.23,-240.00
517263.11,7697289.86,-240.00
517268.96,7697335.37,-240.00
517269.46,7697339.86,-240.00
517273.45,7697367.61,-240.00
517276.67,7697389.86,-240.00
517283.45,7697429.85,-240.00
517285.30,7697439.86,-240.00
517291.93,7697471.37,-240.00
517296.04,7697489.86,-240.00
517301.77,7697511.54,-240.00
517309.36,7697539.86,-240.00
517312.83,7697550.47,-240.00
517323.45,7697583.74,-240.00
517324.90,7697588.41,-240.00
517325.33,7697589.86,-240.00
517338.14,7697625.17,-240.00
517343.09,7697639.86,-240.00
517351.90,7697661.40,-240.00
517362.45,7697689.86,-240.00
517365.83,7697697.48,-240.00
517373.45,7697716.83,-240.00
517379.96,7697733.34,-240.00
517382.23,7697739.86,-240.00
517394.13,7697769.17,-240.00
517401.46,7697789.86,-240.00
517407.76,7697805.54,-240.00
517419.66,7697839.86,-240.00
517420.71,7697842.59,-240.00
517423.45,7697850.97,-240.00
517433.16,7697880.15,-240.00
517435.91,7697889.86,-240.00
517444.59,7697918.71,-240.00
517449.99,7697939.86,-240.00
517454.81,7697958.50,-240.00
517461.63,7697989.86,-240.00
517463.66,7697999.64,-240.00
517470.61,7698039.86,-240.00
517470.99,7698042.31,-240.00
517473.45,7698062.29,-240.00
517476.51,7698086.79,-240.00
517476.82,7698089.86,-240.00
517477.00,7698093.42,-240.00
517480.23,7698139.86,-240.00
517480.24,7698146.65,-240.00
517480.86,7698189.86,-240.00
517480.50,7698196.91,-240.00
517478.73,7698239.86,-240.00
517478.24,7698244.65,-240.00
517473.88,7698289.86,-240.00
517473.83,7698290.24,-240.00
517473.45,7698292.79,-240.00
517467.36,7698333.77,-240.00
517466.48,7698339.86,-240.00
517459.44,7698375.86,-240.00
517456.70,7698389.86,-240.00
517450.35,7698416.76,-240.00
517444.78,7698439.86,-240.00
517440.27,7698456.69,-240.00
517431.04,7698489.86,-240.00
517429.34,7698495.75,-240.00
517423.45,7698515.06,-240.00
517417.82,7698534.23,-240.00
517416.15,7698539.86,-240.00
517406.24,7698572.65,-240.00
517400.96,7698589.86,-240.00
517394.69,7698611.10,-240.00
517386.04,7698639.86,-240.00
517373.45,7698686.07,-240.00
517372.46,7698689.86,-240.00
517372.21,7698691.09,-240.00
517362.24,7698739.86,-240.00
517360.60,7698752.70,-240.00
517356.31,7698789.86,-240.00
517355.79,7698807.51,-240.00
517356.07,7698839.86,-240.00
517357.35,7698855.95,-240.00
517362.50,7698889.86,-240.00
517364.23,7698899.07,-240.00
517373.45,7698931.01,-240.00
517375.44,7698937.86,-240.00
517376.21,7698939.86,-240.00
517389.58,7698973.72,-240.00
517397.55,7698989.86,-240.00
517405.81,7699007.49,-240.00
517423.45,7699038.92,-240.00
517423.78,7699039.52,-240.00
517424.00,7699039.86,-240.00
517424.95,7699041.36,-240.00
517455.14,7699089.86,-240.00
517473.45,7699117.75,-240.00
517488.33,7699139.86,-240.00
517518.85,7699185.26,-240.00
517521.91,7699189.86,-240.00
517523.45,7699192.26,-240.00
517553.09,7699239.86,-240.00
517573.45,7699276.73,-240.00
517580.31,7699289.86,-240.00
517585.09,7699301.50,-240.00
517601.18,7699339.86,-240.00
517612.78,7699379.19,-240.00
517616.05,7699389.86,-240.00
517623.45,7699429.82,-240.00
517625.11,7699439.86,-240.00
517625.22,7699441.64,-240.00
517628.99,7699489.86,-240.00
517628.98,7699495.39,-240.00
517629.17,7699539.86,-240.00
517628.86,7699545.27,-240.00
517626.38,7699589.86,-240.00
517626.12,7699592.53,-240.00
517623.45,7699618.84,-240.00
517621.34,7699637.76,-240.00
517621.11,7699639.86,-240.00
517615.06,7699681.47,-240.00
517613.80,7699689.86,-240.00
517608.05,7699724.46,-240.00
517605.35,7699739.86,-240.00
517600.60,7699767.01,-240.00
517596.29,7699789.86,-240.00
517592.92,7699809.33,-240.00
517587.09,7699839.86,-240.00
517585.18,7699851.59,-240.00
517578.12,7699889.86,-240.00
517577.53,7699893.94,-240.00
517573.45,7699917.99,-240.00
517570.13,7699936.54,-240.00
517569.47,7699939.86,-240.00
517563.29,7699979.70,-240.00
517561.48,7699989.86,-240.00
517557.21,7700023.62,-240.00
517554.77,7700039.86,-240.00
517552.11,7700068.52,-240.00
517549.59,7700089.86,-240.00
517548.25,7700114.66,-240.00
517546.23,7700139.86,-240.00
517545.22,7700168.08,-240.00
517544.98,7700189.86,-240.00
517545.32,7700217.99,-240.00
517549.87,7700239.86,-240.00
517551.55,7700261.75,-240.00
517573.45,7700280.39,-240.00
517584.92,7700278.38,-240.00
517623.45,7700269.31,-240.00
517645.60,7700267.70,-240.00
517673.45,7700263.77,-240.00
517699.31,7700263.99,-240.00
517723.45,7700262.41,-240.00
517749.13,7700264.17,-240.00
517773.45,7700264.00,-240.00
517796.76,7700266.54,-240.00
517823.45,7700267.47,-240.00
517843.21,7700270.09,-240.00
517873.45,7700271.97,-240.00
517889.10,7700274.20,-240.00
517923.45,7700276.87,-240.00
517934.82,7700278.48,-240.00
517973.45,7700281.74,-240.00
517980.60,7700282.70,-240.00
518023.45,7700286.34,-240.00
518026.57,7700286.74,-240.00
518064.15,7700289.86,-240.00
518072.70,7700290.60,-240.00
518073.45,7700290.63,-240.00
518118.82,7700294.48,-240.00
518123.45,7700294.74,-240.00
518164.97,7700298.33,-240.00
518173.45,7700298.85,-240.00
518210.93,7700302.37,-240.00
518223.45,7700303.28,-240.00
518256.44,7700306.86,-240.00
518273.45,7700308.39,-240.00
518301.27,7700312.04,-240.00
518323.45,7700314.55,-240.00
518345.24,7700318.06,-240.00
518373.45,7700322.12,-240.00
518388.25,7700325.05,-240.00
518423.45,7700331.40,-240.00
518430.26,7700333.04,-240.00
518460.81,7700339.86,-240.00
518471.04,7700342.26,-240.00
518473.45,7700342.80,-240.00
518510.00,7700353.31,-240.00
518523.45,7700357.06,-240.00
518547.75,7700365.55,-240.00
518573.45,7700374.39,-240.00
518584.29,7700379.01,-240.00
518610.02,7700389.86,-240.00
518619.33,7700393.97,-240.00
518623.45,7700395.76,-240.00
518652.11,7700411.19,-240.00
518673.45,7700422.38,-240.00
518684.08,7700429.22,-240.00
518701.45,7700439.86,-240.00
518714.83,7700448.47,-240.00
518723.45,7700453.74,-240.00
518744.28,7700469.02,-240.00
518773.45,7700488.90,-240.00
518773.98,7700489.32,-240.00
518774.70,7700489.86,-240.00
518802.02,7700511.28,-240.00
518823.45,7700526.74,-240.00
518840.10,7700539.86,-240.00
518873.45,7700565.67,-240.00
518904.17,7700589.86,-240.00
518923.45,7700604.66,-240.00
518969.43,7700639.86,-240.00
518973.45,7700642.83,-240.00
518984.06,7700650.47,-240.00
519023.45,7700679.43,-240.00
519038.22,7700689.86,-240.00
519073.45,7700713.53,-240.00
519116.43,7700739.86,-240.00
519123.45,7700744.01,-240.00
519131.97,7700748.39,-240.00
519173.45,7700771.17,-240.00
519213.49,7700789.86,-240.00
519223.45,7700794.56,-240.00
519231.20,7700797.62,-240.00
519273.45,7700816.33,-240.00
519316.20,7700832.61,-240.00
519323.45,7700835.81,-240.00
519333.07,7700839.86,-240.00
519373.45,7700856.73,-240.00
519394.26,7700860.67,-240.00
519423.45,7700873.27,-240.00
519447.11,7700889.86,-240.00
519461.57,7700901.73,-240.00
519473.45,7700915.56,-240.00
519482.81,7700930.49,-240.00
519486.54,7700939.86,-240.00
519482.13,7700981.17,-240.00
519484.90,7700989.86,-240.00
519485.65,7701027.66,-240.00
519488.20,7701039.86,-240.00
519490.16,7701073.14,-240.00
519493.25,7701089.86,-240.00
519497.62,7701114.03,-240.00
519500.69,7701139.86,-240.00
519507.57,7701173.98,-240.00
519510.20,7701189.86,-240.00
519520.82,7701237.24,-240.00
519521.36,7701239.86,-240.00
519521.76,7701241.54,-240.00
519523.45,7701248.21,-240.00
519533.46,7701289.86,-240.00
519537.20,7701303.61,-240.00
519546.84,7701339.86,-240.00
519552.88,7701360.43,-240.00
519561.44,7701389.86,-240.00
519564.38,7701398.92,-240.00
519573.45,7701428.05,-240.00
519576.20,7701437.10,-240.00
519577.03,7701439.86,-240.00
519588.60,7701474.71,-240.00
519593.40,7701489.86,-240.00
519601.36,7701511.94,-240.00
519610.82,7701539.86,-240.00
519614.37,7701548.94,-240.00
519623.45,7701573.85,-240.00
519627.73,7701585.58,-240.00
519629.20,7701589.86,-240.00
519641.72,7701621.58,-240.00
519648.49,7701639.86,-240.00
519655.92,7701657.38,-240.00
519668.87,7701689.86,-240.00
519673.45,7701700.39,-240.00
519690.18,7701739.86,-240.00
519703.54,7701769.95,-240.00
519712.54,7701789.86,-240.00
519723.45,7701813.02,-240.00
519735.87,7701839.86,-240.00
519747.44,7701863.86,-240.00
519760.15,7701889.86,-240.00
519773.45,7701916.14,-240.00
519785.34,7701939.86,-240.00
519798.14,7701964.55,-240.00
519811.38,7701989.86,-240.00
519823.45,7702012.28,-240.00
519838.25,7702039.86,-240.00
519856.40,7702072.81,-240.00
519865.85,7702089.86,-240.00
519873.45,7702103.28,-240.00
519894.21,7702139.86,-240.00
519922.61,7702189.02,-240.00
519923.10,7702189.86,-240.00
519923.45,7702190.45,-240.00
519952.75,7702239.86,-240.00
519973.45,7702274.41,-240.00
519982.81,7702289.86,-240.00
519997.42,7702313.84,-240.00
520013.36,7702339.86,-240.00
520023.45,7702356.30,-240.00
520044.36,7702389.86,-240.00
520073.45,7702436.63,-240.00
520075.49,7702439.86,-240.00
520078.98,7702445.40,-240.00
520107.13,7702489.86,-240.00
520123.45,7702515.87,-240.00
520138.82,7702539.86,-240.00
520165.33,7702581.74,-240.00
520170.49,7702589.86,-240.00
520173.45,7702594.58,-240.00
520202.47,7702639.86,-240.00
520223.45,7702673.23,-240.00
520234.19,7702689.86,-240.00
520249.51,7702713.79,-240.00
520265.83,7702739.86,-240.00
520269.29,7702744.02,-240.00
520273.45,7702746.69,-240.00
520298.31,7702764.99,-240.00
520323.45,7702778.14,-240.00
520331.42,7702781.88,-240.00
520347.85,7702789.86,-240.00
520365.11,7702798.19,-240.00
520373.45,7702802.35,-240.00
520399.41,7702813.89,-240.00
520423.45,7702824.96,-240.00
520434.04,7702829.26,-240.00
520459.22,7702839.86,-240.00
520473.45,7702845.88,-240.00
520483.30,7702849.71,-240.00
520523.45,7702865.06,-240.00
520562.13,7702878.54,-240.00
520573.45,7702882.40,-240.00
520597.66,7702889.86,-240.00
520623.45,7702897.92,-240.00
520634.62,7702901.03,-240.00
520673.45,7702911.58,-240.00
520701.99,7702918.40,-240.00
520723.45,7702923.37,-240.00
520765.35,7702931.76,-240.00
520773.45,7702933.32,-240.00
520813.74,7702939.86,-240.00
520823.45,7702941.45,-240.00
520825.29,7702941.70,-240.00
520873.45,7702947.82,-240.00
520882.29,7702948.70,-240.00
520923.45,7702952.44,-240.00
520936.90,7702953.32,-240.00
520973.45,7702955.35,-240.00
520989.43,7702955.84,-240.00
521023.45,7702956.57,-240.00
521040.12,7702956.53,-240.00
521073.45,7702956.12,-240.00
521089.17,7702955.59,-240.00
521123.45,7702954.03,-240.00
521136.75,7702953.16,-240.00
521173.45,7702950.31,-240.00
521182.97,7702949.38,-240.00
521223.45,7702944.95,-240.00
521227.96,7702944.37,-240.00
521260.04,7702939.86,-240.00
521271.81,7702938.22,-240.00
521273.45,7702937.97,-240.00
521314.58,7702930.99,-240.00
521323.45,7702929.36,-240.00
521356.37,7702922.78,-240.00
521373.45,7702919.12,-240.00
521397.24,7702913.65,-240.00
521423.45,7702907.25,-240.00
521437.26,7702903.67,-240.00
521473.45,7702893.75,-240.00
521476.47,7702892.88,-240.00
521486.44,7702889.86,-240.00
521514.91,7702881.32,-240.00
521523.45,7702878.63,-240.00
521552.64,7702869.06,-240.00
521573.45,7702861.90,-240.00
521589.71,7702856.12,-240.00
521623.45,7702843.59,-240.00
521626.14,7702842.55,-240.00
521632.91,7702839.86,-240.00
521661.99,7702828.40,-240.00
521673.45,7702823.70,-240.00
521697.27,7702813.69,-240.00
521723.45,7702802.27,-240.00
521750.66,7702789.86,-240.00
521766.30,7702782.72,-240.00
521773.45,7702779.34,-240.00
521794.10,7702769.20,-240.00
516578.11,7693885.19,-250.00
516579.74,7693889.86,-250.00
516583.10,7693899.51,-250.00
516597.30,7693939.86,-250.00
516604.09,7693959.21,-250.00
516614.62,7693989.86,-250.00
516616.89,7693996.41,-250.00
516623.45,7694015.68,-250.00
516629.61,7694033.69,-250.00
516631.68,7694039.86,-250.00
516635.80,7694052.21,-250.00
516648.48,7694089.86,-250.00
516660.78,7694127.19,-250.00
516664.99,7694139.86,-250.00
516673.45,7694165.87,-250.00
516681.21,7694189.86,-250.00
516684.79,7694201.20,-250.00
516697.12,7694239.86,-250.00
516707.76,7694274.17,-250.00
516712.68,7694289.86,-250.00
516723.45,7694325.24,-250.00
516727.88,7694339.86,-250.00
516729.72,7694346.13,-250.00
516742.70,7694389.86,-250.00
516750.40,7694416.81,-250.00
516757.08,7694439.86,-250.00
516770.01,7694486.42,-250.00
516770.98,7694489.86,-250.00
516771.51,7694491.79,-250.00
516773.45,7694499.05,-250.00
516782.10,7694531.20,-250.00
516784.36,7694539.86,-250.00
516792.40,7694570.90,-250.00
516797.16,7694589.86,-250.00
516802.37,7694610.93,-250.00
516809.30,7694639.86,-250.00
516811.99,7694651.31,-250.00
516820.71,7694689.86,-250.00
516821.20,7694692.10,-250.00
516823.45,7694702.67,-250.00
516830.00,7694733.31,-250.00
516831.34,7694739.86,-250.00
516838.31,7694774.99,-250.00
516841.12,7694789.86,-250.00
516846.10,7694817.20,-250.00
516849.99,7694839.86,-250.00
516853.32,7694859.98,-250.00
516857.93,7694889.86,-250.00
516859.94,7694903.36,-250.00
516864.92,7694939.86,-250.00
516865.91,7694947.39,-250.00
516870.97,7694989.86,-250.00
516871.23,7694992.07,-250.00
516873.45,7695013.77,-250.00
516875.90,7695037.41,-250.00
516876.12,7695039.86,-250.00
516879.93,7695083.37,-250.00
516880.41,7695089.86,-250.00
516883.32,7695129.99,-250.00
516883.89,7695139.86,-250.00
516886.08,7695177.22,-250.00
516886.64,7695189.86,-250.00
516888.24,7695225.06,-250.00
516888.71,7695239.86,-250.00
516889.84,7695273.46,-250.00
516890.17,7695289.86,-250.00
516890.89,7695322.41,-250.00
516891.05,7695339.86,-250.00
516891.38,7695371.92,-250.00
516891.35,7695389.86,-250.00
516891.30,7695422.00,-250.00
516891.07,7695439.86,-250.00
516890.58,7695472.73,-250.00
516890.15,7695489.86,-250.00
516889.12,7695524.18,-250.00
516888.53,7695539.86,-250.00
516886.82,7695576.48,-250.00
516886.11,7695589.86,-250.00
516883.52,7695629.78,-250.00
516882.81,7695639.86,-250.00
516879.04,7695684.26,-250.00
516878.54,7695689.86,-250.00
516873.45,7695737.89,-250.00
516873.24,7695739.86,-250.00
516873.21,7695740.09,-250.00
516866.96,7695789.86,-250.00
516865.91,7695797.40,-250.00
516859.64,7695839.86,-250.00
516857.03,7695856.28,-250.00
516851.37,7695889.86,-250.00
516846.64,7695916.67,-250.00
516842.29,7695939.86,-250.00
516834.99,7695978.31,-250.00
516832.66,7695989.86,-250.00
516823.45,7696036.23,-250.00
516822.76,7696039.86,-250.00
516822.61,7696040.69,-250.00
516813.16,7696089.86,-250.00
516806.68,7696123.09,-250.00
516803.83,7696139.86,-250.00
516798.99,7696165.40,-250.00
516795.00,7696189.86,-250.00
516791.71,7696208.12,-250.00
516786.87,7696239.86,-250.00
516784.97,7696251.38,-250.00
516779.71,7696289.86,-250.00
516778.93,7696295.34,-250.00
516773.84,7696339.86,-250.00
516773.80,7696340.22,-250.00
516773.45,7696344.51,-250.00
516769.95,7696386.37,-250.00
516769.73,7696389.86,-250.00
516769.61,7696393.69,-250.00
516767.54,7696439.86,-250.00
516767.56,7696445.74,-250.00
516767.40,7696489.86,-250.00
516767.62,7696495.68,-250.00
516769.24,7696539.86,-250.00
516769.50,7696543.80,-250.00
516772.74,7696589.86,-250.00
516772.80,7696590.51,-250.00
516773.45,7696597.38,-250.00
516777.14,7696636.17,-250.00
516777.51,7696639.86,-250.00
516782.04,7696681.26,-250.00
516783.03,7696689.86,-250.00
516787.24,7696726.06,-250.00
516788.93,7696739.86,-250.00
516792.57,7696770.73,-250.00
516794.97,7696789.86,-250.00
516797.98,7696815.32,-250.00
516801.11,7696839.86,-250.00
516805.25,7696871.66,-250.00
516807.45,7696889.86,-250.00
516812.89,7696929.30,-250.00
516814.21,7696939.86,-250.00
516821.30,7696987.71,-250.00
516821.59,7696989.86,-250.00
516821.82,7696991.48,-250.00
516823.45,7697001.57,-250.00
516828.65,7697034.65,-250.00
516829.52,7697039.86,-250.00
516835.50,7697077.80,-250.00
516837.45,7697089.86,-250.00
516841.61,7697121.70,-250.00
516844.01,7697139.86,-250.00
516845.65,7697167.65,-250.00
516847.19,7697189.86,-250.00
516845.56,7697217.74,-250.00
516844.94,7697239.86,-250.00
516842.36,7697258.78,-250.00
516835.94,7697289.86,-250.00
516833.57,7697299.98,-250.00
516823.45,7697329.30,-250.00
516820.75,7697337.17,-250.00
516819.46,7697339.86,-250.00
516805.58,7697371.99,-250.00
516794.85,7697389.86,-250.00
516773.45,7697427.02,-250.00
516763.75,7697439.86,-250.00
516730.36,7697482.94,-250.00
516725.26,7697489.86,-250.00
516723.45,7697492.47,-250.00
516687.02,7697526.28,-250.00
516673.45,7697539.08,-250.00
516672.13,7697539.86,-250.00
516623.45,7697571.40,-250.00
516580.13,7697589.86,-250.00
516576.31,7697592.72,-250.00
516573.45,7697593.40,-250.00
516548.08,7697614.49,-250.00
516523.45,7697630.52,-250.00
516519.29,7697635.70,-250.00
516516.49,7697639.86,-250.00
516514.52,7697648.79,-250.00
516503.72,7697689.86,-250.00
516518.06,7697734.47,-250.00
516519.81,7697739.86,-250.00
516523.45,7697743.64,-250.00
516527.11,7697743.52,-250.00
516573.45,7697751.02,-250.00
516580.84,7697747.25,-250.00
516613.40,7697739.86,-250.00
516619.34,7697735.75,-250.00
516623.45,7697735.34,-250.00
516650.93,7697717.34,-250.00
516673.45,7697712.68,-250.00
516703.41,7697709.89,-250.00
516723.45,7697704.74,-250.00
516754.71,7697708.59,-250.00
516773.45,7697708.56,-250.00
516797.18,7697716.12,-250.00
516823.45,7697722.45,-250.00
516835.11,7697728.19,-250.00
516860.53,7697739.86,-250.00
516870.02,7697743.28,-250.00
516873.45,7697744.61,-250.00
516903.11,7697760.19,-250.00
516923.45,7697772.00,-250.00
516934.06,7697779.24,-250.00
516947.97,7697789.86,-250.00
516963.33,7697799.97,-250.00
516973.45,7697807.72,-250.00
516991.13,7697822.17,-250.00
517009.89,7697839.86,-250.00
517017.13,7697846.17,-250.00
517023.45,7697852.54,-250.00
517041.77,7697871.53,-250.00
517057.19,7697889.86,-250.00
517073.45,7697910.30,-250.00
517094.29,7697939.86,-250.00
517123.45,7697989.50,-250.00
517123.63,7697989.86,-250.00
517123.77,7697990.18,-250.00
517145.51,7698039.86,-250.00
517156.07,7698072.48,-250.00
517161.86,7698089.86,-250.00
517173.08,7698139.50,-250.00
517173.17,7698139.86,-250.00
517173.45,7698141.91,-250.00
517179.45,7698189.86,-250.00
517179.68,7698196.09,-250.00
517181.82,7698239.86,-250.00
517181.55,7698247.96,-250.00
517180.89,7698289.86,-250.00
517180.24,7698296.65,-250.00
517177.20,7698339.86,-250.00
