x,y,z
7129.884953924571,6772.258628271664,-1888.38
7138.992489266257,6852.996080547544,-1888.38
7149.436456424381,7014.845751693333,-1888.38
7149.733441272478,7095.936757359806,-1888.38
7147.350491419878,7177.0772605009615,-1888.38
7139.1268395546795,7339.421906393582,-1888.38
7125.925155949928,7664.273832738494,-1888.38
7113.628569025092,7989.182327625899,-1888.38
7108.438405251185,8314.267599208604,-1888.38
7108.636395149915,8639.36701292693,-1884.31
7111.387040528731,8801.89550658266,-1879.18
7114.137685907546,8964.424000238387,-1874.04
7118.019702136262,9045.564503379543,-1868.1
7121.901718364978,9126.705006520699,-1862.16
7129.665750822402,9288.971870667388,-1850.27
7145.49787165317,9613.498527892954,-1825.6
7161.2451396701945,9938.02518511852,-1800.95
7176.596427889755,10262.56598447971,-1776.39
7184.5018817034215,10424.846990762022,-1764.12
7192.39319338146,10587.127997044336,-1751.84
7197.328798714145,10668.34628193142,-1745.88
7202.264404046829,10749.56456681851,-1739.91
7212.149756847815,10912.001136592682,-1727.97
7233.256894266233,11255.591392639037,-1700.89
6703.089442935998,4767.29977662408,-2012.98
6761.107554332353,5082.393629388618,-2012.98
6819.125665728709,5397.487482153156,-2012.98
6874.739614069029,5713.005598986403,-2012.98
6922.674382765668,6029.768223754541,-2012.98
6962.823905801437,6347.626864033518,-2012.98
7001.509717800156,6665.6622810077915,-2012.98
7010.928380125559,6745.183509620032,-2012.98
7020.332900315341,6824.704738232271,-2012.98
7032.254720646146,6984.114890982965,-2012.98
7033.56286819134,7063.982601917986,-2012.98
7032.212294239274,7143.9351656667495,-2012.98
7025.4594244789405,7303.903932774581,-2012.98
7011.791050398606,7623.989959414295,-2012.98
6999.664169101259,7944.146696732129,-2012.98
6993.427487291192,8264.451926474012,-2012.98
6992.918370408737,8584.799582622765,-2009.72
6993.56890864743,8745.001694968389,-2005.61
6997.069087214302,8905.111883432459,-2001.5
7001.764276241382,8985.000807570916,-1994.94
7006.445323132837,9064.88973170937,-1988.39
7015.835701186992,9224.667579986284,-1975.27
7035.132645245576,9544.202063336674,-1947.81
7054.387162897285,9863.736546687061,-1920.36
7073.266913954965,10183.278101105261,-1892.98
7082.933063653785,10343.063020449988,-1879.29
7092.59214228479,10502.840868726898,-1865.61
7098.475270704264,10582.800503543473,-1858.9
7104.358399123739,10662.760138360049,-1852.2
7116.124655962682,10822.69355012882,-1838.79
7140.9865303892,11164.607963103765,-1808.44
6583.248985660499,4769.8170767651045,-2137.57
6640.362000376939,5079.989466332584,-2137.57
6697.475015093376,5390.161855900063,-2137.57
6752.480851601875,5700.7019409937575,-2137.57
6800.062066907918,6012.4582497510955,-2137.57
6840.027742180584,6325.282289748024,-2137.57
6877.921594584368,6638.382101389614,-2137.57
6887.601886418812,6716.609324592282,-2137.57
6897.2892493210675,6794.843618862762,-2137.57
6910.70306496018,6951.672831862127,-2137.57
6913.093085880591,7030.2606795231995,-2137.57
6912.88095384623,7108.961664269264,-2137.57
6907.768571818255,7266.427273371694,-2137.57
6893.591080855462,7581.478699729361,-2137.57
6881.683402660281,7896.636192104206,-2137.57
6874.308278932505,8211.899750496226,-2137.57
6872.964776048251,8527.241090634181,-2135.13
6872.476872369232,8684.96125817784,-2132.04
6875.475005121465,8842.547075433074,-2128.96
6880.233833758848,8921.156136297583,-2121.79
6884.985591328423,8999.758126094277,-2114.62
6897.628660576036,9156.834826467059,-2100.28
6920.595488828978,9471.101364297609,-2070.01
6943.512819607233,9785.360831060345,-2039.76
6966.1402366052025,10099.627368890893,-2009.57
6977.644863935107,10256.76770887398,-1994.47
6989.1424201972,10413.915119924879,-1979.38
6995.888218889719,10492.5312518572,-1971.93
7002.626946514429,10571.154454857331,-1964.49
7016.118543899465,10728.400860857597,-1949.6
7044.388673011308,11068.5050804727,-1915.99
6460.297258547784,4772.405087584248,-2262.16
6516.469821245242,5077.465095123746,-2262.16
6572.642383942701,5382.525102663247,-2262.16
6627.0047532803255,5687.89623718647,-2262.16
6674.232415195773,5994.448240034274,-2262.16
6714.000100569705,6302.053831986045,-2262.16
6751.073709107313,6610.020048396223,-2262.16
6761.001488315174,6686.9108397824475,-2262.16
6770.936338590844,6763.808702236484,-2262.16
6785.877504877317,6917.965051602964,-2262.16
6789.398896647628,6995.209396379782,-2262.16
6790.395917209098,7072.602233580651,-2262.16
6787.0513021340885,7227.4798318639405,-2262.16
6772.336410017593,7537.298668040826,-2262.16
6760.704503467074,7847.2589255739485,-2262.16
6752.1131560756585,8157.3040359208135,-2262.16
6749.80798796899,8467.441070149232,-2260.53
6748.082647422896,8622.580297941562,-2258.48
6750.500952614551,8777.549820106406,-2256.42
6755.896177355007,8854.801235951036,-2248.64
6761.284331027651,8932.045580727856,-2240.85
6776.14771556819,9086.364564654006,-2225.28
6802.9117072361005,9395.136882794737,-2192.22
6829.640343564952,9703.916272003278,-2159.17
6856.163918927257,10012.702732279631,-2126.15
6869.563592430743,10167.099497951713,-2109.65
6882.9632659342315,10321.496263623796,-2093.14
6890.50809528949,10398.71939519718,-2084.96
6898.045853576936,10475.935455702751,-2076.78
6913.128441219647,10630.374647781704,-2060.42
6944.552266575578,10968.569679087606,-2023.53
6209.196569480628,4777.687175239709,-2511.34
6263.424588529822,5072.20422067172,-2511.34
6317.659678646833,5366.714195035916,-2511.34
6370.720971507071,5661.436301434469,-2511.34
6417.19202916665,5957.261494411672,-2511.34
6456.57080581093,6254.111992221598,-2511.34
6491.968571277128,6551.478677981789,-2511.34
6502.355969892757,6625.632966124822,-2511.34
6512.757510644013,6699.787254267855,-2511.34
6530.75337822521,6848.399886469831,-2511.34
6535.476851523537,6922.999651885012,-2511.34
6540.193253754049,6997.592346232382,-2511.34
6540.589233551516,7147.1312883177125,-2511.34
6524.735899517313,7446.166746081503,-2511.34
6513.726246934239,7745.421406947461,-2511.34
6502.582244062738,8044.6831388812325,-2511.34
6498.212324155003,8344.100434306863,-2511.34
6493.792906772589,8493.929290172482,-2511.34
6494.88892228343,8643.489445461248,-2511.34
6500.227578481386,8718.011429130498,-2502.33
6508.281524719103,8792.406133579134,-2493.31
6527.734032269545,8941.004623645487,-2475.28
6562.311553869564,9238.470304355045,-2436.63
6596.889075469586,9535.935985064601,-2397.98
6631.466597069608,9833.40166577416,-2359.33
6648.755357869621,9982.127435061126,-2340.0
6666.051189737445,10130.860275415904,-2320.68
6675.080943333196,10205.170127050798,-2311.02
6684.110696928947,10279.479978685693,-2301.36
6702.177275188267,10428.106753023294,-2282.04
6739.448873624606,10762.30663101549,-2238.63
